Datetime,Station,WY,WYClass,Inundation,WeatherCode,Tide,MicrocystisVisualRank,WaterTemperature,Secchi,Conductivity,SpCnd,pH,DO,Turbidity,SetTime,FlowMeterSpeed,FlowMeterStart,FlowMeterEnd,Flowdiff,FlowdiffAdj,Volume,VolumeAdj,ConditionCode,FieldComments,LabComments,Category,OrganismID,TaxonRank,TaxonName,LifeStage,Count,CPUE,CPUEAdj,FlagPhys,CommentPhys,FlagSamp,CommentSamp,FlagLab,CommentLab,FlagFM,CommentFM,FlagCPUE,CommentCPUE,QCFlags,QCComments
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Aquatic Insects,34,Family,Chironomidae,Larvae,12,0.252,0.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Aquatic Insects,36,Family,Ephydridae,Pupae,5,0.105,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Terrestrial Insects,66,Order,Hymenoptera,Adults,1,0.021,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Aquatic Non-Insects,20,Family,Physidae,NA,5,0.105,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Aquatic Non-Insects,4,Family,Naididae,NA,6,0.126,0.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Aquatic Insects,30,Family,Dytiscidae,Adults,6,0.126,0.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Aquatic Non-Insects,10,Family,Crangonyctidae,NA,2,0.042,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Terrestrial Insects,64,Order,Diptera,Adults,3,0.063,0.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Terrestrial Insects,64,Order,Diptera,Larvae,2,0.042,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Aquatic Non-Insects,118,Class,Ostracoda,NA,58,1.218,1.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Aquatic Non-Insects,119,Family,Limnesiidae,NA,1,0.021,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Terrestrial Insects,71,Order,Hemiptera,Adults,6,0.126,0.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Aquatic Non-Insects,18,Family,Hydridae,NA,7,0.147,0.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Terrestrial Non-Insects,68,Order,Collembola,NA,12,0.252,0.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Aquatic Insects,40,Family,Caenidae,Larvae,1,0.021,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Aquatic Insects,44,Family,Corixidae,Adults,3,0.063,0.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Aquatic Insects,44,Family,Corixidae,Larvae,30,0.63,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Aquatic Non-Insects,2,Family,Enchytraeidae,NA,2,0.042,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Aquatic Non-Insects,9,Family,Corophiidae,NA,11,0.231,0.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Aquatic Insects,37,Family,Psychodidae,Pupae,1,0.021,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Aquatic Insects,32,Family,Ceratopogonidae,Pupae,1,0.021,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Terrestrial Insects,63,Order,Coleoptera,Larvae,1,0.021,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Terrestrial Insects,63,Order,Coleoptera,Adults,6,0.126,0.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-02-25T14:20:00Z,STTD,2005,A,FALSE,CLD,NA,NA,13.8,0.11,465,NA,NA,NA,NA,10,Regular,466518,482018,15500,15500,47.6095980595981,47.6095980595981,1,NA,NA,Aquatic Insects,46,Family,Coenagrionidae,Larvae,11,0.231,0.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-03T14:23:00Z,SHR,2005,A,FALSE,CLR,NA,NA,13.3,0.26,189,NA,NA,NA,NA,10,Regular,490644,493018,2374,2374,7.29194747054747,7.29194747054747,1,NA,NA,Terrestrial Insects,64,Order,Diptera,Adults,3,0.411,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-03T14:23:00Z,SHR,2005,A,FALSE,CLR,NA,NA,13.3,0.26,189,NA,NA,NA,NA,10,Regular,490644,493018,2374,2374,7.29194747054747,7.29194747054747,1,NA,NA,Aquatic Non-Insects,20,Family,Physidae,NA,1,0.137,0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-03T14:23:00Z,SHR,2005,A,FALSE,CLR,NA,NA,13.3,0.26,189,NA,NA,NA,NA,10,Regular,490644,493018,2374,2374,7.29194747054747,7.29194747054747,1,NA,NA,Aquatic Non-Insects,118,Class,Ostracoda,NA,2,0.274,0.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-03T14:23:00Z,SHR,2005,A,FALSE,CLR,NA,NA,13.3,0.26,189,NA,NA,NA,NA,10,Regular,490644,493018,2374,2374,7.29194747054747,7.29194747054747,1,NA,NA,Terrestrial Insects,71,Order,Hemiptera,Adults,1,0.137,0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-03T14:23:00Z,SHR,2005,A,FALSE,CLR,NA,NA,13.3,0.26,189,NA,NA,NA,NA,10,Regular,490644,493018,2374,2374,7.29194747054747,7.29194747054747,1,NA,NA,Aquatic Insects,34,Family,Chironomidae,Adults,12,1.646,1.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-03T14:23:00Z,SHR,2005,A,FALSE,CLR,NA,NA,13.3,0.26,189,NA,NA,NA,NA,10,Regular,490644,493018,2374,2374,7.29194747054747,7.29194747054747,1,NA,NA,Aquatic Insects,34,Family,Chironomidae,Pupae,2,0.274,0.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-03T14:23:00Z,SHR,2005,A,FALSE,CLR,NA,NA,13.3,0.26,189,NA,NA,NA,NA,10,Regular,490644,493018,2374,2374,7.29194747054747,7.29194747054747,1,NA,NA,Aquatic Insects,34,Family,Chironomidae,Larvae,6,0.823,0.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-03T14:23:00Z,SHR,2005,A,FALSE,CLR,NA,NA,13.3,0.26,189,NA,NA,NA,NA,10,Regular,490644,493018,2374,2374,7.29194747054747,7.29194747054747,1,NA,NA,Aquatic Non-Insects,77,Family,Hygrobatidae,NA,2,0.274,0.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-03T14:23:00Z,SHR,2005,A,FALSE,CLR,NA,NA,13.3,0.26,189,NA,NA,NA,NA,10,Regular,490644,493018,2374,2374,7.29194747054747,7.29194747054747,1,NA,NA,Aquatic Non-Insects,29,Family,Sperchontidae,NA,1,0.137,0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-03T14:23:00Z,SHR,2005,A,FALSE,CLR,NA,NA,13.3,0.26,189,NA,NA,NA,NA,10,Regular,490644,493018,2374,2374,7.29194747054747,7.29194747054747,1,NA,NA,Aquatic Non-Insects,146,Family,Sperchontidae,NA,1,0.137,0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-03T14:23:00Z,SHR,2005,A,FALSE,CLR,NA,NA,13.3,0.26,189,NA,NA,NA,NA,10,Regular,490644,493018,2374,2374,7.29194747054747,7.29194747054747,1,NA,NA,Aquatic Insects,107,Family,Leptohyphidae,Larvae,1,0.137,0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-03T14:23:00Z,SHR,2005,A,FALSE,CLR,NA,NA,13.3,0.26,189,NA,NA,NA,NA,10,Regular,490644,493018,2374,2374,7.29194747054747,7.29194747054747,1,NA,NA,Terrestrial Insects,63,Order,Coleoptera,Adults,2,0.274,0.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-03T14:23:00Z,SHR,2005,A,FALSE,CLR,NA,NA,13.3,0.26,189,NA,NA,NA,NA,10,Regular,490644,493018,2374,2374,7.29194747054747,7.29194747054747,1,NA,NA,Terrestrial Non-Insects,68,Order,Collembola,NA,3,0.411,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-03T14:23:00Z,SHR,2005,A,FALSE,CLR,NA,NA,13.3,0.26,189,NA,NA,NA,NA,10,Regular,490644,493018,2374,2374,7.29194747054747,7.29194747054747,1,NA,NA,Aquatic Non-Insects,18,Family,Hydridae,NA,7,0.96,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-03T14:23:00Z,SHR,2005,A,FALSE,CLR,NA,NA,13.3,0.26,189,NA,NA,NA,NA,10,Regular,490644,493018,2374,2374,7.29194747054747,7.29194747054747,1,NA,NA,Aquatic Non-Insects,4,Family,Naididae,NA,4,0.549,0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-03T14:23:00Z,SHR,2005,A,FALSE,CLR,NA,NA,13.3,0.26,189,NA,NA,NA,NA,10,Regular,490644,493018,2374,2374,7.29194747054747,7.29194747054747,1,NA,NA,Aquatic Insects,30,Family,Dytiscidae,Adults,1,0.137,0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Aquatic Non-Insects,118,Class,Ostracoda,NA,2,0.044,0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Terrestrial Non-Insects,68,Order,Collembola,NA,5,0.11,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Aquatic Non-Insects,103,Family,Arrenuridae,NA,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Terrestrial Insects,64,Order,Diptera,Adults,13,0.286,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Terrestrial Insects,64,Order,Diptera,Larvae,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Terrestrial Non-Insects,57,Subclass,Acari,NA,3,0.066,0.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Aquatic Non-Insects,9,Family,Corophiidae,NA,20,0.439,0.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Aquatic Non-Insects,18,Family,Hydridae,NA,56,1.23,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Aquatic Non-Insects,10,Family,Crangonyctidae,NA,2,0.044,0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Terrestrial Non-Insects,58,Suborder,Araneida,NA,3,0.066,0.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Aquatic Insects,33,Family,Chaoboridae,Larvae,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Aquatic Insects,32,Family,Ceratopogonidae,Pupae,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Aquatic Insects,32,Family,Ceratopogonidae,Larvae,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Terrestrial Insects,63,Order,Coleoptera,Adults,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Aquatic Insects,34,Family,Chironomidae,Adults,87,1.911,1.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Aquatic Insects,34,Family,Chironomidae,Pupae,2,0.044,0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Aquatic Insects,34,Family,Chironomidae,Larvae,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Aquatic Insects,46,Family,Coenagrionidae,Larvae,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Aquatic Insects,44,Family,Corixidae,Adults,6,0.132,0.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Aquatic Insects,44,Family,Corixidae,Larvae,39,0.857,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Aquatic Non-Insects,4,Family,Naididae,NA,7,0.154,0.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Terrestrial Insects,71,Order,Hemiptera,Adults,6,0.132,0.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Aquatic Non-Insects,123,Family,Pionidae,NA,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Aquatic Non-Insects,124,Phylum,Ectoprocta,NA,4,0.088,0.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-04T13:41:00Z,STTD,2005,A,FALSE,RAN,NA,NA,14.4,0.15,557,NA,NA,NA,NA,10,Regular,493001,507825,14824,14824,45.5332052668053,45.5332052668053,1,NA,NA,Aquatic Insects,40,Family,Caenidae,Larvae,1,0.022,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-08T10:47:00Z,SHR,2005,A,FALSE,CLR,NA,NA,14.6,0.47,204,NA,NA,NA,NA,10,Low,506176,508851,2675,2675,17.5991314991315,17.5991314991315,1,Low flow meter,NA,Aquatic Non-Insects,18,Family,Hydridae,NA,2,0.114,0.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-08T10:47:00Z,SHR,2005,A,FALSE,CLR,NA,NA,14.6,0.47,204,NA,NA,NA,NA,10,Low,506176,508851,2675,2675,17.5991314991315,17.5991314991315,1,Low flow meter,NA,Aquatic Non-Insects,19,Family,Corbiculidae,NA,1,0.057,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-08T10:47:00Z,SHR,2005,A,FALSE,CLR,NA,NA,14.6,0.47,204,NA,NA,NA,NA,10,Low,506176,508851,2675,2675,17.5991314991315,17.5991314991315,1,Low flow meter,NA,Aquatic Insects,44,Family,Corixidae,Larvae,1,0.057,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-08T10:47:00Z,SHR,2005,A,FALSE,CLR,NA,NA,14.6,0.47,204,NA,NA,NA,NA,10,Low,506176,508851,2675,2675,17.5991314991315,17.5991314991315,1,Low flow meter,NA,Aquatic Insects,44,Family,Corixidae,Adults,1,0.057,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
2005-03-08T10:47:00Z,SHR,2005,A,FALSE,CLR,NA,NA,14.6,0.47,204,NA,NA,NA,NA,10,Low,506176,508851,2675,2675,17.5991314991315,17.5991314991315,1,Low flow meter,NA,Aquatic Insects,34,Family,Chironomidae,Pupae,2,0.114,0.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA   NA   NA   NA","NA   NA   NA   NA"
